order_id,order_date,customer_id,product_id,sales_rep_id,region_id,quantity,unit_price,discount_pct,revenue,cogs,gross_profit
O109338,2024-10-21,C1141,P02,SR121,R01,2,800,0.0261,1558.25,440,1118.25
O109339,2024-10-03,C1249,P02,SR120,R01,4,800,0.072,2969.58,880,2089.58
O109340,2024-10-15,C1256,P04,SR126,R04,2,1500,0.0,3000.0,900,2100.0
O109341,2024-10-12,C1414,P03,SR126,R03,1,5000,0.0,5000.0,2500,2500.0
O109342,2024-10-23,C1355,P03,SR115,R02,1,5000,0.0591,4704.46,2500,2204.46
O109343,2024-10-27,C1181,P01,SR121,R04,1,1200,0.0585,1129.79,350,779.79
O109344,2024-10-31,C1046,P01,SR123,R01,2,1200,0.0,2400.0,700,1700.0
O109345,2024-10-26,C1142,P01,SR116,R03,1,1200,0.0,1200.0,350,850.0
O109346,2024-10-16,C1325,P04,SR106,R01,1,1500,0.0621,1406.89,450,956.89
O109347,2024-10-04,C1256,P01,SR103,R04,1,1200,0.0498,1140.24,350,790.24
O109348,2024-10-16,C1172,P05,SR121,R03,2,650,0.0768,1200.13,360,840.13
O109349,2024-10-11,C1276,P03,SR123,R01,1,5000,0.0283,4858.26,2500,2358.26
O109350,2024-10-07,C1110,P02,SR117,R04,1,800,0.0397,768.21,220,548.21
O109351,2024-10-22,C1074,P04,SR105,R02,1,1500,0.0069,1489.63,450,1039.63
O109352,2024-10-24,C1357,P01,SR121,R04,1,1200,0.0614,1126.29,350,776.29
O109353,2024-10-06,C1334,P01,SR101,R04,1,1200,0.0283,1166.02,350,816.02
O109354,2024-10-25,C1219,P05,SR120,R04,1,650,0.1586,546.91,180,366.91
O109355,2024-10-09,C1332,P03,SR104,R01,1,5000,0.0,5000.0,2500,2500.0
O109356,2024-10-31,C1311,P02,SR101,R01,1,800,0.008,793.64,220,573.64
O109357,2024-10-05,C1070,P01,SR101,R04,1,1200,0.0769,1107.68,350,757.68
O109358,2024-10-18,C1224,P05,SR118,R01,2,650,0.0776,1199.17,360,839.17
O109359,2024-10-04,C1249,P01,SR123,R01,1,1200,0.0,1200.0,350,850.0
O109360,2024-10-01,C1139,P01,SR120,R01,1,1200,0.0624,1125.18,350,775.18
O109361,2024-10-14,C1172,P04,SR114,R03,1,1500,0.0601,1409.85,450,959.85
O109362,2024-10-28,C1154,P01,SR114,R03,2,1200,0.0635,2247.59,700,1547.59
O109363,2024-10-01,C1377,P01,SR106,R02,1,1200,0.1053,1073.67,350,723.67
O109364,2024-10-14,C1198,P01,SR113,R04,1,1200,0.0505,1139.41,350,789.41
O109365,2024-10-12,C1046,P05,SR101,R01,2,650,0.0283,1263.15,360,903.15
O109366,2024-10-20,C1074,P01,SR111,R02,1,1200,0.0,1200.0,350,850.0
O109367,2024-10-14,C1225,P05,SR128,R01,1,650,0.0659,607.2,180,427.2
O109368,2024-10-12,C1042,P01,SR104,R04,2,1200,0.081,2205.62,700,1505.62
O109369,2024-10-10,C1420,P01,SR128,R02,2,1200,0.0849,2196.26,700,1496.26
O109370,2024-10-09,C1306,P01,SR114,R01,1,1200,0.0265,1168.17,350,818.17
O109371,2024-10-19,C1117,P01,SR114,R02,2,1200,0.0849,2196.36,700,1496.36
O109372,2024-10-07,C1016,P04,SR102,R01,1,1500,0.0716,1392.6,450,942.6
O109373,2024-10-13,C1275,P04,SR104,R02,1,1500,0.01,1485.07,450,1035.07
O109374,2024-10-15,C1005,P02,SR125,R03,4,800,0.0645,2993.48,880,2113.48
O109375,2024-10-03,C1267,P02,SR111,R03,2,800,0.0,1600.0,440,1160.0
O109376,2024-10-13,C1001,P03,SR112,R02,1,5000,0.0169,4915.55,2500,2415.55
O109377,2024-10-31,C1377,P05,SR125,R02,1,650,0.0132,641.42,180,461.42
O109378,2024-10-16,C1040,P01,SR120,R04,1,1200,0.0681,1118.28,350,768.28
O109379,2024-10-31,C1152,P05,SR104,R04,1,650,0.0205,636.66,180,456.66
O109380,2024-10-07,C1177,P04,SR103,R02,2,1500,0.0361,2891.75,900,1991.75
O109381,2024-10-13,C1117,P05,SR117,R02,1,650,0.0112,642.71,180,462.71
O109382,2024-10-10,C1397,P05,SR118,R02,1,650,0.0323,629.01,180,449.01
O109383,2024-10-21,C1227,P05,SR125,R02,1,650,0.0027,648.25,180,468.25
O109384,2024-10-20,C1420,P02,SR121,R02,1,800,0.0515,758.82,220,538.82
O109385,2024-10-05,C1265,P03,SR104,R01,1,5000,0.0952,4524.08,2500,2024.08
O109386,2024-10-05,C1189,P01,SR101,R01,1,1200,0.0192,1176.93,350,826.93
O109387,2024-10-17,C1257,P01,SR114,R02,1,1200,0.0669,1119.72,350,769.72
O109388,2024-10-21,C1255,P01,SR118,R01,1,1200,0.0639,1123.38,350,773.38
O109389,2024-10-07,C1305,P02,SR105,R03,1,800,0.0932,725.47,220,505.47
O109390,2024-10-07,C1131,P01,SR104,R01,1,1200,0.0206,1175.31,350,825.31
O109391,2024-10-10,C1271,P01,SR102,R04,1,1200,0.0245,1170.59,350,820.59
O109392,2024-10-09,C1161,P02,SR102,R01,1,800,0.0509,759.29,220,539.29
O109393,2024-10-06,C1216,P01,SR110,R02,1,1200,0.0,1200.0,350,850.0
O109394,2024-10-25,C1190,P04,SR109,R01,1,1500,0.092,1362.06,450,912.06
O109395,2024-10-23,C1177,P02,SR117,R02,2,800,0.0557,1510.96,440,1070.96
O109396,2024-10-23,C1236,P01,SR117,R01,1,1200,0.024,1171.17,350,821.17
O109397,2024-10-13,C1287,P01,SR102,R01,1,1200,0.0512,1138.59,350,788.59
O109398,2024-10-31,C1267,P04,SR105,R03,3,1500,0.0728,4172.59,1350,2822.59
O109399,2024-10-14,C1382,P04,SR128,R03,2,1500,0.0782,2765.42,900,1865.42
O109400,2024-10-31,C1259,P04,SR114,R01,1,1500,0.0,1500.0,450,1050.0
O109401,2024-10-13,C1291,P05,SR118,R03,1,650,0.0758,600.71,180,420.71
O109402,2024-10-10,C1074,P01,SR116,R02,1,1200,0.0882,1094.14,350,744.14
O109403,2024-10-20,C1370,P02,SR103,R01,1,800,0.1021,718.28,220,498.28
O109404,2024-10-24,C1353,P01,SR115,R03,1,1200,0.0,1200.0,350,850.0
O109405,2024-10-31,C1105,P03,SR102,R04,1,5000,0.0484,4757.86,2500,2257.86
O109406,2024-10-08,C1166,P04,SR103,R03,3,1500,0.1015,4043.33,1350,2693.33
O109407,2024-10-01,C1007,P02,SR125,R02,1,800,0.0345,772.42,220,552.42
O109408,2024-10-05,C1406,P05,SR113,R04,2,650,0.0,1300.0,360,940.0
O109409,2024-10-13,C1114,P01,SR126,R02,2,1200,0.0909,2181.89,700,1481.89
O109410,2024-10-22,C1404,P01,SR109,R03,1,1200,0.0222,1173.35,350,823.35
O109411,2024-10-22,C1208,P05,SR126,R04,1,650,0.0226,635.3,180,455.3
O109412,2024-10-15,C1274,P02,SR125,R03,1,800,0.0114,790.91,220,570.91
O109413,2024-10-10,C1185,P01,SR126,R02,3,1200,0.0092,3567.03,1050,2517.03
O109414,2024-10-18,C1253,P01,SR125,R04,1,1200,0.0261,1168.65,350,818.65
O109415,2024-10-18,C1236,P02,SR103,R01,1,800,0.0,800.0,220,580.0
O109416,2024-10-30,C1025,P01,SR101,R04,1,1200,0.0779,1106.57,350,756.57
O109417,2024-10-11,C1405,P01,SR114,R04,4,1200,0.0636,4494.6,1400,3094.6
O109418,2024-10-01,C1139,P03,SR126,R01,1,5000,0.0129,4935.44,2500,2435.44
O109419,2024-10-13,C1348,P04,SR111,R02,1,1500,0.0,1500.0,450,1050.0
O109420,2024-10-23,C1152,P04,SR104,R04,2,1500,0.028,2916.09,900,2016.09
O109421,2024-10-07,C1063,P01,SR113,R03,1,1200,0.0093,1188.9,350,838.9
O109422,2024-10-17,C1087,P01,SR121,R02,3,1200,0.0661,3361.87,1050,2311.87
O109423,2024-10-09,C1190,P01,SR105,R01,2,1200,0.0845,2197.3,700,1497.3
O109424,2024-10-07,C1357,P01,SR104,R04,1,1200,0.0593,1128.84,350,778.84
O109425,2024-10-09,C1238,P01,SR109,R02,2,1200,0.0838,2198.94,700,1498.94
O109426,2024-10-16,C1129,P04,SR101,R04,1,1500,0.0317,1452.42,450,1002.42
O109427,2024-10-23,C1276,P02,SR120,R01,1,800,0.0,800.0,220,580.0
O109428,2024-10-23,C1133,P01,SR109,R02,3,1200,0.0,3600.0,1050,2550.0
O109429,2024-10-08,C1404,P04,SR120,R03,1,1500,0.0976,1353.58,450,903.58
O109430,2024-10-25,C1120,P01,SR113,R04,1,1200,0.0296,1164.5,350,814.5
O109431,2024-10-10,C1319,P01,SR117,R03,1,1200,0.0614,1126.37,350,776.37
O109432,2024-10-02,C1269,P01,SR101,R04,1,1200,0.0718,1113.82,350,763.82
O109433,2024-10-13,C1025,P04,SR128,R04,4,1500,0.0762,5542.74,1800,3742.74
O109434,2024-10-07,C1240,P01,SR115,R02,1,1200,0.076,1108.86,350,758.86
O109435,2024-10-26,C1085,P03,SR108,R03,1,5000,0.0,5000.0,2500,2500.0
O109436,2024-10-31,C1141,P03,SR125,R01,1,5000,0.0039,4980.39,2500,2480.39
O109437,2024-10-05,C1081,P04,SR123,R04,1,1500,0.0073,1489.06,450,1039.06
O109438,2024-10-01,C1260,P05,SR112,R01,1,650,0.1076,580.04,180,400.04
O109439,2024-10-31,C1185,P05,SR117,R02,1,650,0.0462,619.97,180,439.97
O109440,2024-10-14,C1044,P01,SR104,R02,2,1200,0.038,2308.73,700,1608.73
O109441,2024-10-19,C1350,P01,SR128,R04,1,1200,0.0244,1170.71,350,820.71
O109442,2024-10-18,C1375,P02,SR115,R04,1,800,0.0,800.0,220,580.0
O109443,2024-10-21,C1068,P05,SR121,R02,1,650,0.0117,642.41,180,462.41
O109444,2024-10-19,C1141,P01,SR128,R01,1,1200,0.0844,1098.71,350,748.71
O109445,2024-10-01,C1407,P01,SR104,R01,1,1200,0.0416,1150.11,350,800.11
O109446,2024-10-12,C1261,P04,SR104,R01,1,1500,0.0697,1395.52,450,945.52
O109447,2024-10-09,C1242,P01,SR113,R01,1,1200,0.0516,1138.06,350,788.06
O109448,2024-10-24,C1070,P01,SR126,R04,1,1200,0.0811,1102.7,350,752.7
O109449,2024-10-02,C1094,P01,SR116,R02,2,1200,0.0351,2315.8,700,1615.8
O109450,2024-10-01,C1006,P02,SR113,R01,2,800,0.0448,1528.29,440,1088.29
O109451,2024-10-19,C1101,P04,SR128,R04,1,1500,0.0718,1392.33,450,942.33
O109452,2024-10-27,C1333,P01,SR117,R02,3,1200,0.0282,3498.62,1050,2448.62
O109453,2024-10-12,C1241,P01,SR105,R01,1,1200,0.0,1200.0,350,850.0
O109454,2024-10-19,C1324,P01,SR108,R01,2,1200,0.0609,2253.9,700,1553.9
O109455,2024-10-31,C1220,P03,SR112,R03,1,5000,0.036,4819.79,2500,2319.79
O109456,2024-10-09,C1373,P02,SR117,R01,1,800,0.0592,752.64,220,532.64
O109457,2024-10-14,C1290,P03,SR112,R04,1,5000,0.0656,4672.03,2500,2172.03
O109458,2024-10-13,C1420,P03,SR104,R02,1,5000,0.0719,4640.43,2500,2140.43
O109459,2024-10-04,C1148,P04,SR112,R01,2,1500,0.1,2699.88,900,1799.88
O109460,2024-10-05,C1348,P01,SR108,R02,1,1200,0.0524,1137.13,350,787.13
O109461,2024-10-05,C1020,P01,SR108,R03,1,1200,0.0636,1123.74,350,773.74
O109462,2024-10-13,C1213,P02,SR118,R02,1,800,0.0977,721.81,220,501.81
O109463,2024-10-31,C1166,P04,SR120,R03,1,1500,0.0184,1472.46,450,1022.46
O109464,2024-10-03,C1336,P01,SR114,R03,2,1200,0.0977,2165.59,700,1465.59
O109465,2024-10-20,C1303,P01,SR126,R02,1,1200,0.0072,1191.42,350,841.42
O109466,2024-10-14,C1046,P04,SR110,R01,1,1500,0.0178,1473.34,450,1023.34
O109467,2024-10-11,C1129,P05,SR104,R04,2,650,0.0,1300.0,360,940.0
O109468,2024-10-20,C1405,P04,SR109,R04,2,1500,0.0295,2911.45,900,2011.45
O109469,2024-10-25,C1296,P02,SR101,R04,2,800,0.0395,1536.73,440,1096.73
O109470,2024-10-04,C1329,P01,SR117,R01,1,1200,0.0017,1197.96,350,847.96
O109471,2024-10-06,C1197,P01,SR103,R01,1,1200,0.0833,1100.02,350,750.02
O109472,2024-10-01,C1007,P01,SR126,R02,1,1200,0.1028,1076.64,350,726.64
O109473,2024-10-11,C1365,P01,SR125,R02,1,1200,0.0,1200.0,350,850.0
O109474,2024-10-19,C1141,P01,SR109,R01,1,1200,0.0,1200.0,350,850.0
O109475,2024-10-21,C1010,P03,SR101,R02,1,5000,0.0351,4824.55,2500,2324.55
O109476,2024-10-31,C1363,P01,SR123,R01,1,1200,0.0044,1194.69,350,844.69
O109477,2024-10-23,C1215,P01,SR106,R02,1,1200,0.0244,1170.69,350,820.69
O109478,2024-10-23,C1084,P01,SR112,R04,1,1200,0.0745,1110.55,350,760.55
O109479,2024-10-16,C1126,P01,SR103,R01,1,1200,0.0625,1125.01,350,775.01
O109480,2024-10-25,C1413,P01,SR120,R03,1,1200,0.1224,1053.1,350,703.1
O109481,2024-10-03,C1157,P05,SR125,R02,4,650,0.0313,2518.51,720,1798.51
O109482,2024-10-09,C1236,P03,SR117,R01,1,5000,0.0827,4586.44,2500,2086.44
O109483,2024-10-16,C1342,P04,SR115,R03,1,1500,0.0601,1409.89,450,959.89
O109484,2024-10-01,C1243,P01,SR116,R03,1,1200,0.0757,1109.13,350,759.13
O109485,2024-10-05,C1343,P04,SR120,R03,1,1500,0.0,1500.0,450,1050.0
O109486,2024-10-14,C1390,P05,SR117,R01,2,650,0.0037,1295.25,360,935.25
O109487,2024-10-18,C1213,P01,SR104,R02,1,1200,0.0,1200.0,350,850.0
O109488,2024-10-20,C1082,P01,SR112,R03,1,1200,0.0964,1084.37,350,734.37
O109489,2024-10-03,C1122,P03,SR118,R01,1,5000,0.0697,4651.52,2500,2151.52
O109490,2024-10-01,C1299,P01,SR102,R02,1,1200,0.0849,1098.17,350,748.17
O109491,2024-10-01,C1291,P03,SR128,R03,1,5000,0.0,5000.0,2500,2500.0
O109492,2024-10-02,C1254,P01,SR111,R01,1,1200,0.0351,1157.93,350,807.93
O109493,2024-10-14,C1163,P01,SR114,R03,1,1200,0.0,1200.0,350,850.0
O109494,2024-10-14,C1121,P01,SR113,R01,1,1200,0.0,1200.0,350,850.0
O109495,2024-10-10,C1322,P01,SR110,R04,1,1200,0.0137,1183.53,350,833.53
O109496,2024-10-30,C1247,P01,SR125,R04,1,1200,0.0538,1135.39,350,785.39
O109497,2024-10-21,C1131,P04,SR121,R01,1,1500,0.0374,1443.94,450,993.94
O109498,2024-10-12,C1265,P01,SR106,R01,2,1200,0.0867,2191.92,700,1491.92
O109499,2024-10-14,C1371,P05,SR126,R02,1,650,0.0,650.0,180,470.0
O109500,2024-10-19,C1001,P04,SR121,R02,1,1500,0.0736,1389.59,450,939.59
O109501,2024-10-27,C1340,P01,SR117,R04,3,1200,0.0254,3508.47,1050,2458.47
O109502,2024-10-22,C1108,P04,SR104,R01,1,1500,0.1139,1329.15,450,879.15
O109503,2024-10-08,C1179,P03,SR114,R04,1,5000,0.0559,4720.41,2500,2220.41
O109504,2024-10-02,C1397,P04,SR116,R02,3,1500,0.0597,4231.22,1350,2881.22
O109505,2024-10-12,C1260,P01,SR105,R01,1,1200,0.0,1200.0,350,850.0
O109506,2024-10-21,C1227,P01,SR116,R02,1,1200,0.022,1173.65,350,823.65
O109507,2024-10-16,C1047,P01,SR103,R01,1,1200,0.0231,1172.32,350,822.32
O109508,2024-10-17,C1344,P05,SR126,R02,1,650,0.0591,611.55,180,431.55
O109509,2024-10-23,C1305,P01,SR120,R03,1,1200,0.0414,1150.36,350,800.36
O109510,2024-10-17,C1372,P01,SR103,R04,1,1200,0.0151,1181.85,350,831.85
O109511,2024-10-26,C1078,P02,SR126,R04,2,800,0.143,1371.22,440,931.22
O109512,2024-10-08,C1064,P01,SR110,R04,1,1200,0.0151,1181.9,350,831.9
O109513,2024-10-03,C1052,P01,SR101,R01,4,1200,0.0,4800.0,1400,3400.0
O109514,2024-10-16,C1289,P04,SR106,R03,1,1500,0.0781,1382.91,450,932.91
O109515,2024-10-02,C1024,P05,SR101,R04,1,650,0.071,603.83,180,423.83
O109516,2024-10-17,C1241,P05,SR118,R01,1,650,0.0183,638.13,180,458.13
O109517,2024-10-03,C1294,P03,SR120,R04,1,5000,0.0363,4818.53,2500,2318.53
O109518,2024-10-12,C1165,P01,SR106,R01,1,1200,0.0555,1133.44,350,783.44
O109519,2024-10-29,C1187,P01,SR108,R04,1,1200,0.0271,1167.44,350,817.44
O109520,2024-10-15,C1291,P01,SR113,R03,1,1200,0.0418,1149.84,350,799.84
O109521,2024-10-30,C1039,P01,SR114,R02,1,1200,0.1092,1068.91,350,718.91
O109522,2024-10-28,C1355,P03,SR106,R02,1,5000,0.0577,4711.61,2500,2211.61
O109523,2024-10-12,C1120,P02,SR101,R04,1,800,0.0957,723.43,220,503.43
O109524,2024-10-17,C1057,P01,SR112,R02,2,1200,0.0764,2216.62,700,1516.62
O109525,2024-10-26,C1092,P01,SR113,R04,1,1200,0.0147,1182.39,350,832.39
O109526,2024-10-15,C1192,P04,SR108,R04,4,1500,0.016,5904.06,1800,4104.06
O109527,2024-10-05,C1363,P01,SR118,R01,1,1200,0.0001,1199.91,350,849.91
O109528,2024-10-23,C1223,P05,SR102,R03,1,650,0.0817,596.88,180,416.88
O109529,2024-10-01,C1357,P04,SR115,R04,1,1500,0.0117,1482.46,450,1032.46
O109530,2024-10-20,C1081,P05,SR123,R04,1,650,0.11,578.52,180,398.52
O109531,2024-10-12,C1380,P01,SR114,R02,1,1200,0.1118,1065.79,350,715.79
O109532,2024-10-08,C1180,P01,SR105,R01,1,1200,0.0,1200.0,350,850.0
O109533,2024-10-16,C1317,P01,SR108,R03,1,1200,0.0593,1128.84,350,778.84
O109534,2024-10-21,C1383,P04,SR115,R01,1,1500,0.049,1426.53,450,976.53
O109535,2024-10-25,C1021,P02,SR118,R03,1,800,0.0298,776.15,220,556.15
O109536,2024-10-22,C1280,P05,SR112,R03,1,650,0.0186,637.91,180,457.91
O109537,2024-10-04,C1036,P01,SR109,R04,2,1200,0.0253,2339.28,700,1639.28
O109538,2024-10-24,C1215,P01,SR102,R02,1,1200,0.0205,1175.38,350,825.38
O109539,2024-10-03,C1251,P02,SR117,R01,1,800,0.0047,796.26,220,576.26
O109540,2024-10-05,C1112,P01,SR120,R04,1,1200,0.0544,1134.7,350,784.7
O109541,2024-10-31,C1179,P01,SR128,R04,2,1200,0.0234,2343.95,700,1643.95
O109542,2024-10-05,C1380,P01,SR116,R02,3,1200,0.0,3600.0,1050,2550.0
O109543,2024-10-03,C1183,P01,SR114,R02,1,1200,0.0235,1171.81,350,821.81
O109544,2024-10-21,C1373,P01,SR101,R01,1,1200,0.0213,1174.38,350,824.38
O109545,2024-10-06,C1403,P01,SR109,R01,2,1200,0.0193,2353.6,700,1653.6
O109546,2024-11-26,C1350,P01,SR112,R04,1,1200,0.0304,1163.55,350,813.55
O109547,2024-11-25,C1169,P01,SR125,R02,1,1200,0.0503,1139.7,350,789.7
O109548,2024-11-03,C1086,P01,SR128,R04,1,1200,0.0,1200.0,350,850.0
O109549,2024-11-29,C1026,P01,SR102,R02,1,1200,0.0092,1188.91,350,838.91
O109550,2024-11-01,C1139,P02,SR103,R01,3,800,0.0,2400.0,660,1740.0
O109551,2024-11-10,C1188,P02,SR121,R02,1,800,0.0,800.0,220,580.0
O109552,2024-11-01,C1342,P01,SR110,R03,1,1200,0.0906,1091.28,350,741.28
O109553,2024-11-10,C1115,P01,SR109,R03,2,1200,0.0181,2356.51,700,1656.51
O109554,2024-11-19,C1090,P01,SR126,R02,4,1200,0.0698,4465.12,1400,3065.12
O109555,2024-11-23,C1218,P01,SR117,R03,1,1200,0.0145,1182.61,350,832.61
O109556,2024-11-04,C1086,P01,SR114,R04,3,1200,0.0524,3411.31,1050,2361.31
O109557,2024-11-17,C1289,P05,SR104,R03,1,650,0.0249,633.81,180,453.81
O109558,2024-11-03,C1396,P04,SR117,R03,1,1500,0.0,1500.0,450,1050.0
O109559,2024-11-27,C1339,P02,SR120,R02,1,800,0.0222,782.2,220,562.2
O109560,2024-11-11,C1020,P02,SR103,R03,1,800,0.0031,797.52,220,577.52
O109561,2024-11-14,C1385,P01,SR101,R03,1,1200,0.065,1122.04,350,772.04
O109562,2024-11-21,C1218,P02,SR128,R03,1,800,0.1296,696.36,220,476.36
O109563,2024-11-15,C1022,P01,SR128,R01,1,1200,0.0,1200.0,350,850.0
O109564,2024-11-22,C1385,P04,SR126,R03,1,1500,0.0671,1399.35,450,949.35
O109565,2024-11-11,C1267,P03,SR102,R03,1,5000,0.0,5000.0,2500,2500.0
O109566,2024-11-25,C1090,P02,SR118,R02,1,800,0.016,787.19,220,567.19
O109567,2024-11-15,C1220,P04,SR109,R03,1,1500,0.011,1483.57,450,1033.57
O109568,2024-11-05,C1236,P02,SR118,R01,2,800,0.0628,1499.58,440,1059.58
O109569,2024-11-24,C1138,P04,SR117,R01,1,1500,0.0607,1408.99,450,958.99
O109570,2024-11-16,C1406,P05,SR113,R04,1,650,0.0624,609.44,180,429.44
O109571,2024-11-05,C1363,P05,SR123,R01,1,650,0.0,650.0,180,470.0
O109572,2024-11-03,C1415,P04,SR117,R01,1,1500,0.0622,1406.63,450,956.63
O109573,2024-11-22,C1357,P03,SR115,R04,1,5000,0.0494,4753.02,2500,2253.02
O109574,2024-11-29,C1298,P05,SR121,R03,1,650,0.0666,606.74,180,426.74
O109575,2024-11-25,C1344,P01,SR109,R02,1,1200,0.0586,1129.71,350,779.71
O109576,2024-11-14,C1211,P01,SR110,R02,1,1200,0.0881,1094.29,350,744.29
O109577,2024-11-23,C1341,P02,SR117,R03,1,800,0.0227,781.87,220,561.87
O109578,2024-11-09,C1192,P01,SR112,R04,1,1200,0.0089,1189.37,350,839.37
O109579,2024-11-15,C1368,P02,SR115,R01,1,800,0.0111,791.14,220,571.14
O109580,2024-11-08,C1390,P01,SR102,R01,1,1200,0.0,1200.0,350,850.0
O109581,2024-11-30,C1256,P01,SR108,R04,1,1200,0.03,1163.95,350,813.95
O109582,2024-11-03,C1203,P02,SR117,R01,1,800,0.0,800.0,220,580.0
O109583,2024-11-24,C1383,P01,SR106,R01,1,1200,0.0271,1167.45,350,817.45
O109584,2024-11-26,C1101,P02,SR108,R04,2,800,0.1126,1419.82,440,979.82
O109585,2024-11-29,C1139,P02,SR102,R01,1,800,0.0632,749.41,220,529.41
O109586,2024-11-09,C1339,P01,SR113,R02,1,1200,0.0,1200.0,350,850.0
O109587,2024-11-17,C1362,P01,SR110,R01,1,1200,0.1078,1070.67,350,720.67
O109588,2024-11-11,C1354,P02,SR103,R01,1,800,0.021,783.16,220,563.16
O109589,2024-11-02,C1162,P04,SR102,R01,1,1500,0.0532,1420.13,450,970.13
O109590,2024-11-02,C1391,P01,SR106,R01,1,1200,0.0409,1150.91,350,800.91
O109591,2024-11-22,C1309,P01,SR108,R01,1,1200,0.0088,1189.47,350,839.47
O109592,2024-11-08,C1060,P01,SR120,R02,1,1200,0.0454,1145.56,350,795.56
O109593,2024-11-07,C1105,P02,SR101,R04,2,800,0.0,1600.0,440,1160.0
O109594,2024-11-19,C1399,P04,SR128,R03,2,1500,0.0514,2845.89,900,1945.89
O109595,2024-11-04,C1408,P04,SR104,R02,2,1500,0.0143,2957.09,900,2057.09
O109596,2024-11-26,C1404,P02,SR106,R03,1,800,0.0355,771.56,220,551.56
O109597,2024-11-01,C1354,P03,SR113,R01,1,5000,0.1598,4200.95,2500,1700.95
O109598,2024-11-07,C1078,P01,SR112,R04,2,1200,0.1023,2154.52,700,1454.52
O109599,2024-11-06,C1224,P03,SR110,R01,1,5000,0.0554,4723.12,2500,2223.12
O109600,2024-11-23,C1374,P01,SR128,R04,1,1200,0.0101,1187.9,350,837.9
O109601,2024-11-25,C1158,P01,SR126,R04,1,1200,0.0634,1123.95,350,773.95
O109602,2024-11-09,C1323,P03,SR116,R02,1,5000,0.0116,4942.1,2500,2442.1
O109603,2024-11-30,C1238,P01,SR115,R02,1,1200,0.0335,1159.77,350,809.77
O109604,2024-11-02,C1246,P05,SR109,R01,1,650,0.0,650.0,180,470.0
O109605,2024-11-02,C1049,P01,SR118,R02,1,1200,0.1116,1066.03,350,716.03
O109606,2024-11-16,C1310,P05,SR111,R03,1,650,0.0267,632.64,180,452.64
O109607,2024-11-06,C1044,P01,SR126,R02,1,1200,0.0354,1157.47,350,807.47
O109608,2024-11-07,C1068,P01,SR121,R02,1,1200,0.0159,1180.92,350,830.92
O109609,2024-11-26,C1385,P03,SR108,R03,1,5000,0.0752,4623.86,2500,2123.86
O109610,2024-11-29,C1014,P01,SR102,R01,1,1200,0.018,1178.44,350,828.44
O109611,2024-11-27,C1044,P03,SR106,R02,1,5000,0.0568,4715.81,2500,2215.81
O109612,2024-11-13,C1068,P04,SR102,R02,1,1500,0.0333,1450.09,450,1000.09
O109613,2024-11-23,C1291,P01,SR117,R03,1,1200,0.014,1183.17,350,833.17
O109614,2024-11-20,C1206,P01,SR101,R01,1,1200,0.0308,1163.04,350,813.04
O109615,2024-11-20,C1186,P02,SR101,R03,4,800,0.0,3200.0,880,2320.0
O109616,2024-11-06,C1005,P01,SR115,R03,2,1200,0.0827,2201.44,700,1501.44
O109617,2024-11-28,C1058,P03,SR101,R01,1,5000,0.0455,4772.72,2500,2272.72
O109618,2024-11-11,C1208,P01,SR108,R04,1,1200,0.054,1135.16,350,785.16
O109619,2024-11-26,C1257,P01,SR114,R02,1,1200,0.0463,1144.44,350,794.44
O109620,2024-11-21,C1083,P05,SR114,R03,1,650,0.0012,649.19,180,469.19
O109621,2024-11-03,C1398,P05,SR109,R02,1,650,0.1512,551.7,180,371.7
O109622,2024-11-13,C1234,P04,SR104,R01,1,1500,0.1019,1347.16,450,897.16
O109623,2024-11-30,C1134,P02,SR104,R03,1,800,0.0526,757.91,220,537.91
O109624,2024-11-11,C1167,P01,SR108,R02,3,1200,0.0284,3497.8,1050,2447.8
O109625,2024-11-05,C1168,P01,SR112,R02,1,1200,0.0498,1140.22,350,790.22
O109626,2024-11-14,C1057,P01,SR114,R02,1,1200,0.0311,1162.7,350,812.7
O109627,2024-11-17,C1066,P01,SR118,R04,1,1200,0.0,1200.0,350,850.0
O109628,2024-11-02,C1112,P05,SR128,R04,4,650,0.0065,2583.1,720,1863.1
O109629,2024-11-14,C1182,P03,SR110,R03,1,5000,0.1066,4467.16,2500,1967.16
O109630,2024-11-15,C1020,P01,SR106,R03,1,1200,0.0,1200.0,350,850.0
O109631,2024-11-11,C1315,P03,SR111,R01,1,5000,0.1372,4314.03,2500,1814.03
O109632,2024-11-20,C1088,P01,SR116,R04,1,1200,0.0557,1133.16,350,783.16
O109633,2024-11-11,C1416,P01,SR121,R02,1,1200,0.0513,1138.49,350,788.49
O109634,2024-11-24,C1267,P02,SR102,R03,2,800,0.0481,1523.04,440,1083.04
O109635,2024-11-20,C1003,P04,SR128,R02,1,1500,0.0402,1439.68,450,989.68
O109636,2024-11-25,C1140,P01,SR103,R04,2,1200,0.0924,2178.21,700,1478.21
O109637,2024-11-30,C1273,P01,SR126,R01,1,1200,0.1042,1074.99,350,724.99
O109638,2024-11-09,C1224,P02,SR101,R01,1,800,0.0065,794.8,220,574.8
O109639,2024-11-29,C1418,P03,SR101,R04,1,5000,0.1415,4292.64,2500,1792.64
O109640,2024-11-07,C1396,P04,SR118,R03,4,1500,0.0006,5996.47,1800,4196.47
O109641,2024-11-02,C1026,P02,SR112,R02,1,800,0.0432,765.45,220,545.45
